id,is_delayed
702,0.265338033
705,0.156830668
706,0.396970153
711,0.43804872
712,0.247660831
713,0.629338026
716,0.235815376
717,0.339061528
718,0.518794179
721,0.308025539
722,0.546021044
727,0.43499589
728,0.518503368
733,0.382977784
734,0.539557755
735,0.361615121
737,0.307619095
739,0.093145058
741,0.579950392
743,0.450623691
744,0.285298765
745,0.458221614
746,0.564975262
748,0.22357659
750,0.320967793
751,0.361068785
752,0.565061092
753,0.182168543
757,0.227821335
758,0.392400026
759,0.270460784
760,0.799391627
764,0.269834578
765,0.292509019
766,0.298352659
768,0.083102286
769,0.321873307
770,0.362483919
771,0.44515413
773,0.217374593
776,0.206880152
777,0.550492108
779,0.188061893
781,0.28059563
782,0.590558469
783,0.624179363
784,0.354872376
785,0.407664299
794,0.481674373
796,0.246698007
797,0.310127854
800,0.690773726
801,0.267874241
802,0.468072832
803,0.410384476
805,0.335168719
806,0.161767289
808,0.217873588
809,0.13228932
813,0.237732008
814,0.415193737
815,0.175584719
816,0.207807988
817,0.276803613
818,0.351599455
819,0.178259373
821,0.305492103
822,0.285731643
823,0.551490128
824,0.313646019
826,0.297059536
832,0.724919915
833,0.141579464
836,0.683732688
838,0.453237295
841,0.250421107
843,0.280335069
847,0.149361759
849,0.553025246
853,0.263822287
854,0.303932846
856,0.459539592
858,0.201773718
859,0.472577691
861,0.251429498
864,0.28472957
865,0.229680389
866,0.325570017
867,0.26033479
869,0.252590954
870,0.338653386
872,0.600084841
877,0.253326297
880,0.335741878
883,0.188762322
885,0.111000411
887,0.327274442
888,0.286634594
890,0.327708781
891,0.362682462
894,0.435226321
895,0.578781962
897,0.424779832
898,0.2065029
902,0.382765889
903,0.289091587
909,0.0261086
910,0.336112916
915,0.391228139
918,0.153473884
919,0.2644189
920,0.138482377
922,0.311030447
924,0.603576958
925,0.196066916
927,0.357496977
928,0.492381692
929,0.551692724
930,0.184599057
935,0.367733121
936,0.384598076
937,0.448271811
939,0.947109222
941,0.212350637
943,0.194295183
944,0.206297442
949,0.433364213
955,1.072039604
960,0.495506227
962,0.149155945
963,0.208441183
965,0.705066085
968,1.129061341
970,0.410834014
973,0.544728339
975,0.279539287
980,0.695662439
982,0.478418052
989,0.133065701
992,0.398448646
993,0.292509675
994,0.352807701
995,0.16133745
998,0.359607071
1008,0.524760365
1010,0.164410889
1011,0.395908535
1012,0.365674913
1013,0.437375546
1014,0.191346854
1015,0.281032085
1018,0.144462436
1019,0.213794291
1020,0.768911541
1022,0.144046217
1024,0.32247752
1026,0.121257074
1028,0.775264144
1030,0.191829324
1033,0.403388321
1034,0.162492529
1036,0.314794242
1037,0.258983016
1040,0.130491808
1042,0.194355965
1043,0.652532637
1048,0.521856368
1050,0.376886129
1052,0.17616415
1057,0.319308758
1058,0.380521238
1061,0.149411649
1066,0.317502677
1069,0.627424479
1070,0.601819634
1071,0.143697441
1072,0.376746118
1075,0.138445556
1076,0.673430979
1077,0.506777346
1078,0.306388021
1080,0.701651275
1083,0.269291341
1086,0.252698779
1087,0.47171849
1088,0.311653733
1091,0.710963905
1092,0.29915899
1093,0.17736344
1095,0.524294317
1097,0.481507421
1098,0.274224907
1099,0.527697444
1100,0.228170276
1101,0.26305896
1103,0.158437446
1104,0.307584912
1106,0.319803417
1107,0.617430329
1109,0.28262043
1110,0.397483706
1111,0.144848973
1112,0.21075508
1114,0.192143381
1115,0.315314144
1120,0.431171
1121,0.135422826
1122,0.294476748
1126,0.249294713
1127,0.513781607
1128,0.561162233
1129,0.218004078
1130,0.211501688
1132,0.560684443
1135,0.137794629
1136,0.35753423
1137,0.238977939
1138,0.659851313
1139,0.275492191
1141,0.272032708
1143,0.192216098
1144,0.329106152
1145,0.140428364
1147,0.199666038
1149,0.308554292
1150,0.112025872
1151,0.712477028
1153,0.376983106
1154,0.736000717
1155,0.163047925
1157,0.450893044
1159,0.414205849
1162,0.103784949
1164,0.608349919
1166,0.213438109
1168,0.353865683
1171,0.509147108
1172,0.674303234
1175,0.550498247
1177,0.434878767
1178,0.949461341
1180,0.148549587
1182,0.448926926
1183,0.543168843
1186,0.665948093
1188,0.134102434
1189,0.63313061
1192,0.223135069
1195,0.298155606
1197,0.272018045
1198,0.464910448
1200,0.334510028
1201,0.160255194
1203,0.15895474
1204,0.491009891
1208,0.15784803
1211,0.466601193
1212,0.216176122
1215,0.094637498
1216,0.683624566
1218,0.202267587
1219,0.40706414
1220,0.558742225
1226,0.196589321
1227,0.295584857
1229,0.202359915
1231,0.421702027
1232,0.140596509
1233,0.286743879
1235,0.422661662
1240,0.664605618
1241,0.177354604
1243,0.775109589
1245,0.33080709
1246,0.528860331
1247,0.232802406
1250,0.173264682
1254,0.616645634
1258,0.3304995
1259,0.296140075
1260,0.1499632
1261,0.527289748
1263,0.274200737
1265,0.218861401
1266,0.642100513
1268,0.195923358
1270,0.466194391
1274,0.507963836
1275,0.199287102
1277,0.245133922
1278,0.238282844
1279,0.268311918
1281,0.201522022
1283,0.248414651
1284,0.41317606
1287,0.443908155
1289,0.285398543
1290,0.094218597
1293,0.589715719
1297,0.560923517
1298,0.267258108
1302,0.642780721
1303,0.279260546
1304,0.289216548
1306,0.079765022
1308,0.194179893
1309,0.389743328
1310,0.49979192
1312,0.193958014
1314,0.719327569
1315,0.561537862
1318,0.384760857
1324,0.222699925
1325,0.312592506
1328,0.194601208
1330,0.440367639
1334,0.282479793
1335,0.311157763
1339,0.15773043
1344,0.266693115
1346,0.115765989
1347,0.487703741
1348,0.285496175
1349,0.333185613
1351,0.473678172
1352,0.145381197
1353,0.398602068
1355,0.577978551
1358,0.402343094
1365,0.465225637
1368,0.619889498
1370,0.788328886
1372,0.431737363
1373,0.598194063
1374,0.18137902
1377,0.234593242
1378,0.054732386
1380,0.435225487
1382,0.4935202
1384,0.259819388
1388,0.174293861
1390,0.199648485
1391,0.762327611
1392,0.266654193
1394,0.56695205
1398,0.197099566
1399,0.225105509
1400,0.258928657
1401,0.145213634
1402,0.554922521
1405,0.252647072
1407,0.165891856
1409,0.37646389
1410,0.275453329
1411,0.18986693
1412,0.131262124
1413,0.632929444
1415,0.552128315
1416,0.440648973
1417,0.390648484
1418,0.554295778
1419,0.184523702
1421,0.314642966
1428,0.148581564
1430,0.112704821
1431,0.52435106
1432,0.404920638
1433,0.15126875
1434,0.269680679
1435,0.371121526
1439,0.258590221
1440,0.403866827
1441,0.438817322
1442,0.321229756
1445,0.524335861
1446,0.293402791
1448,0.325490713
1449,0.253480017
1451,0.35713917
1452,0.50861752
1458,0.457239091
1460,0.273321986
1461,0.140868396
1462,0.318664789
1465,0.466621161
1466,0.25367859
1467,0.292356431
1468,0.512778938
1469,0.601849914
1470,0.174864843
1474,0.423065722
1475,0.115926579
1479,0.600935161
1482,0.340171218
1493,0.271182626
1496,0.52618444
1497,0.246597648
1498,0.294655144
1499,0.217473164
1500,0.325394392
1501,0.200561732
1502,0.335892797
1503,0.270630419
1504,0.227440178
1505,0.277088583
1506,0.153836414
1507,0.229713172
1511,0.126092181
1513,0.250851214
1515,0.649499893
1517,0.56439817
1518,0.335460901
1519,0.212056667
1522,0.194769204
1523,0.718629181
1529,0.182306051
1531,0.411301553
1532,0.604297101
1533,0.172965288
1535,0.596391618
1538,0.309148878
1539,0.654667258
1541,0.434751391
1543,0.134596094
1545,0.397739172
1546,0.204349905
1548,0.555438519
1550,0.338898271
1555,0.078100815
1556,0.146570146
1561,0.329028636
1562,0.546770871
1563,0.631365895
1564,0.081902757
1565,0.525134444
1568,0.485006332
1569,0.575551093
1572,0.190747499
1576,0.117060483
1577,0.265994549
1584,0.449571729
1586,0.958743036
1588,0.318805337
1591,0.331849486
1592,0.293426692
1596,0.069204941
1597,0.331776381
1598,0.210524276
1600,0.225038618
1604,0.192729145
1606,0.359584749
1609,0.160509884
1610,0.449383378
1611,0.378660142
1612,0.304274589
1613,0.466978788
1614,0.421197891
1615,0.274552584
1616,0.327867299
1618,0.159632593
1619,0.406780958
1620,0.140325651
1622,0.157259852
1624,0.177861959
1625,0.175000027
1626,0.241274476
1628,0.221696913
1629,0.943163157
1633,0.415080607
1634,0.219902948
1635,0.114059575
1639,0.332346678
1641,0.50597614
1642,0.461227059
1644,0.523037612
1645,0.325539827
1649,0.396537185
1650,0.468546331
1651,0.217582703
1654,0.295705199
1655,0.652916908
1659,0.458438516
1660,0.749656558
1664,0.388785541
1665,0.253304482
1666,0.20271191
1667,0.266297936
1669,0.181708813
1678,0.218537331
1680,0.388007045
1681,0.259058475
1682,0.297800779
1683,0.289871782
1684,0.403763175
1685,0.358547688
1692,0.278989613
1693,0.099488139
1694,0.361716866
1698,0.378398716
1699,0.624131083
1701,0.201976255
1702,0.309067011
1703,0.416678965
1704,0.202476084
1706,0.568571508
1712,0.468132555
1713,0.453129947
1714,0.67727834
1715,0.249110356
1718,0.482522726
1719,0.220470458
1721,0.176864505
1722,0.495185673
1723,0.510355532
1726,0.31536305
1729,0.186692178
1735,0.60238713
1736,0.761025548
1737,0.433267117
1742,0.489817977
1744,0.340072513
1747,0.239218056
1753,0.298777461
1754,0.477289796
1755,0.380759656
1765,0.099711537
1766,0.300721973
1767,0.404574394
1768,0.260822386
1770,0.332870126
1771,0.072542608
1776,0.306268215
1778,0.319555461
1780,0.271901608
1782,0.717134356
1783,0.262956768
1784,0.367379963
1785,0.125879034
1794,0.133115932
1795,0.223320156
1796,0.219114736
1797,0.245523259
1799,0.194481969
1801,0.347744495
1802,0.134165049
1804,0.378463149
1806,0.206434995
1810,0.229987428
1812,0.406973481
1813,0.165521502
1814,0.330716997
1815,0.335144311
1820,0.327613413
1821,0.132139772
1822,0.200825721
1823,0.185081422
1825,0.654446661
1826,0.620745182
1827,0.413544357
1828,0.440923393
1829,0.415427387
1831,0.447755575
1833,0.677421212
1835,0.359516948
1837,0.237794384
1839,0.131849214
1843,0.287343562
1847,0.615647912
1849,0.286843657
1851,0.226316899
1852,0.443806589
1853,0.232806861
1857,0.315466076
1858,0.396131277
1860,0.494902194
1862,0.422412992
1863,0.333042622
1864,0.327884227
1865,0.104787782
1866,0.233885303
1867,0.260847062
1869,0.199648976
1871,0.201742351
1872,0.392831445
1873,0.524963021
1874,0.262935996
1876,0.214326769
1878,0.154076129
1881,0.171783507
1882,0.223236233
1883,0.808646142
1887,0.320340991
1888,0.396561205
1890,0.209018096
1891,0.671237707
1892,0.279028565
1894,0.386174798
1897,0.388236523
1900,0.16912818
1902,0.405843735
1903,0.410916865
1904,0.368202448
1905,0.46035409
1906,0.15846847
1907,0.115743242
1908,0.218150571
1911,0.244091034
1914,0.278949589
1915,0.401487827
1926,0.215830758
1928,0.390571713
1933,0.39313215
1934,0.575789213
1935,0.497205913
1937,0.140278935
1939,0.400020242
1940,0.151361361
1942,0.224765137
1943,0.086284898
1944,0.552497268
1953,0.194734842
1954,0.303470135
1957,0.251079261
1960,0.270405769
1965,0.291988701
1967,0.540893435
1968,0.439680815
1969,0.46587646
1971,0.569121718
1972,0.371252775
1973,0.159279868
1975,0.35156858
1979,0.216353863
1981,0.122982875
1983,0.391588509
1984,0.186047107
1985,0.594554126
1987,0.575555861
1988,0.52946198
1989,0.435264468
1990,0.340815127
1992,0.312220991
1994,0.317911208
2000,0.198068991
2005,0.312412441
2006,0.435783088
2017,0.160437331
2019,0.725974262
2020,0.371945977
2022,0.203805342
2023,0.347459465
2024,0.298700333
2025,0.319211125
2026,0.238260686
2027,0.160556197
2029,0.64003402
2030,0.594567716
2031,0.233127534
2033,0.318024099
2034,0.281027496
2036,0.267732352
2037,0.228951886
2039,0.98792994
2040,0.135514051
2041,0.196423694
2045,0.445793271
2046,0.266798139
2047,0.296951652
2049,0.259240478
2050,0.507593453
2056,0.950044096
2058,0.351700246
2060,0.207376093
2061,0.268963397
2062,0.119111672
2063,0.633416653
2065,0.189522743
2066,0.264846146
2068,0.444284022
2072,0.222702801
2073,0.276056767
2075,0.450525701
2078,0.34727335
2079,0.173620224
2080,0.117016762
2083,0.267343402
2084,0.085203454
2085,0.176223278
2092,0.334014386
2096,0.213213786
2100,0.296818554
2102,0.425336123
2105,0.670731068
2106,0.363239586
2107,0.259539068
2108,0.859402239
2110,0.35979706
2111,0.31564945
2112,0.369426906
2113,0.390353024
2114,0.213549405
2119,0.45797956
2120,0.465466321
2121,0.395563006
2128,0.225571156
2131,0.135632366
2132,0.295935631
2133,0.150185198
2134,0.110403821
2135,0.688613713
2136,0.203853562
2137,0.663998544
2138,0.442455947
2140,0.247168317
2142,0.237501249
2145,0.276974559
2146,0.224274307
2147,0.320841789
2149,0.195764691
2150,0.678041995
2151,0.265373051
2152,0.293901503
2153,0.375624537
2155,0.118487902
2156,0.224467933
2158,0.272180617
2159,0.165562421
2161,0.27330932
2164,0.358948529
2165,0.302756906
2166,0.139650106
2167,0.676264167
2172,0.385603726
2177,0.308607161
2178,0.317976236
2179,0.439141393
2180,0.213448554
2182,0.500468373
2184,0.414171994
2189,0.6195243
2190,0.543292642
2191,0.341142535
2194,0.315036803
2197,0.310982049
2200,0.240672067
2201,0.162954122
2203,0.506603479
2206,0.228062093
2207,0.427980065
2208,0.744319081
2209,0.487112463
2210,0.136802688
2211,0.390210867
2213,0.35774228
2215,0.270538747
2216,0.120780036
2221,0.26577425
2223,0.171018735
2225,0.192185983
2227,0.313444823
2228,0.346360445
2229,0.493609786
2230,0.181637689
2232,0.44606936
2233,0.407598257
2234,0.283204973
2237,0.60192281
2242,0.780274689
2243,0.56924361
2244,0.977098823
2246,0.480318189
2248,0.322021186
2250,0.385526419
2252,0.168239594
2253,0.399207115
2255,0.395615697
2256,0.493372023
2258,0.339712143
2259,0.068747714
2260,0.207143366
2261,0.359050751
2262,0.162424028
2269,0.71100527
2271,0.29472822
2277,0.233658522
2279,0.415077925
2280,0.122092597
2282,0.547893643
2283,0.427924156
2285,0.766433835
2286,0.487208307
2287,0.204813868
2290,0.270913064
2293,0.314883888
2296,0.327065527
2299,0.26429832
2300,0.318884254
2302,0.273350149
2303,0.382976711
2304,0.242929131
2307,0.179691017
2308,0.29862535
2310,0.339630723
2318,0.393934071
2320,0.28548792
2321,0.325199634
2323,0.317452788
2326,0.346047044
2327,0.09263929
2331,0.237846687
2333,0.42470181
2335,0.438018024
2336,0.273801923
2338,0.566760719
2339,0.219487324
2342,0.426587939
2343,0.167874485
2344,0.634220481
2347,0.307797551
2348,0.509014964
2349,0.17663002
2350,0.123845264
2352,0.100553982
2355,0.139465868
2360,0.46887958
2366,0.161674857
2368,0.265439957
2370,0.470221221
2371,0.655677855
2373,0.33501336
2376,0.24947533
2379,0.156147927
2382,0.50222975
2391,0.203561172
2392,0.151563972
2399,0.542185366
2402,0.390048325
2403,0.544161975
2404,0.400924802
2406,0.274738491
2407,0.365063608
2409,0.495941937
2410,0.277956486
2412,0.210207224
2415,0.421807706
2416,0.26880157
2417,0.418841302
2418,0.416185915
2419,0.173973039
2420,0.526219308
2421,0.148588702
2422,0.177230299
2423,0.31729871
2424,0.476739824
2425,0.402797878
2426,0.314353466
2427,0.355952859
2433,0.14709726
2435,0.362842619
2436,0.166320801
2437,0.147359714
2438,0.482271075
2440,0.181406394
2442,0.240033597
2443,0.227405727
2444,0.604239523
2445,0.367685556
2448,0.124002598
2452,0.417485237
2454,0.184108675
2455,0.187110901
2459,0.424605072
2463,0.322862148
2464,0.377849162
2465,0.325199038
2466,0.286218822
2467,0.404450297
2468,0.279440522
2469,0.384846985
2470,0.193413749
2473,0.490082026
2474,0.162875354
2476,0.24618265
2477,0.420394421
2478,0.267514795
2483,0.317798197
2484,0.214526445
2485,0.069224298
2488,0.519518912
2493,0.400773644
2496,0.540936351
2497,0.175134242
2498,0.422934115
2499,0.277120471
2500,0.39158982
2503,0.132369667
2504,0.424352109
2506,0.413313627
2507,0.710531533
2508,0.448949099
2510,0.642885566
2511,0.195448294
2514,0.517279387
2515,0.189709663
2516,0.170263857
2521,0.68510896
2524,0.155634016
2525,0.458044469
2527,0.187877238
2528,0.247246429
2530,0.448240161
2534,0.399432898
2535,0.17660439
2536,0.373330474
2537,0.444484413
2540,0.253710091
2541,0.349321961
2542,0.465551317
2543,0.171891063
2547,0.492982209
2549,0.145766944
2550,0.506557286
2551,0.409704804
2552,0.292874545
2555,0.408009827
2557,0.248641193
2559,0.199657023
2563,0.11741361
2564,0.21044457
2570,0.185926542
2571,0.212233841
2572,0.159371376
2578,0.275891185
2579,0.291836739
2580,0.238494545
2584,0.225608557
2585,0.255762607
2587,0.251962721
2588,0.236053795
2589,0.351964414
2590,0.603001356
2593,0.314625263
2597,0.447355866
2600,0.198363021
2602,0.209223628
2603,0.236398667
2604,0.414121687
2608,0.365880847
2611,0.188247934
2614,0.320115983
2618,0.232541963
2620,0.28143847
2621,0.119639434
2622,0.315636277
2623,0.605852067
2624,0.403227508
2627,0.250339866
2630,0.251725018
2633,0.135547876
2635,0.503418684
2636,0.02871792
2640,0.603342056
2641,0.323728144
2642,0.629744828
2643,0.16555047
2644,0.236683086
2647,0.60889703
2648,0.237676829
2649,0.765889227
2650,0.414358854
2651,0.285145581
2652,0.340076864
2655,0.414079607
2657,0.536750257
2659,0.314340293
2662,0.298135251
2664,0.513811231
2672,0.233118773
2675,0.36119473
2676,0.228321716
2677,0.472940922
2681,0.172915578
2682,0.274211407
2684,0.169281647
2685,0.203457713
2687,0.182609171
2688,0.67575407
2692,0.165239319
2695,0.467358172
2696,0.433282077
2697,0.561281264
2701,0.148063973
2702,0.773130894
2703,0.151031211
2704,0.431496263
2705,0.199359298
2707,0.275756598
2708,0.480900288
2709,0.362583518
2713,0.201453
2717,0.09827216
2718,0.123686217
2721,0.164589122
2722,0.450213253
2723,0.159609035
2727,0.254528195
2731,0.23975268
2732,0.245291397
2733,0.557562053
2736,0.326949567
2737,0.113042578
2738,0.367143571
2740,0.267121106
2742,0.237187922
2743,0.470631301
2747,0.311975002
2748,0.770146847
2754,0.187385947
2756,0.362220883
2761,0.310993016
2762,0.116193444
2763,0.328672141
2764,0.750356972
2766,0.138310716
2767,0.229288936
2768,0.141648069
2771,0.151932001
2772,0.370326757
2774,0.406070054
2776,0.174956918
2777,0.362812877
2778,0.206126988
2779,0.164245129
2780,0.167534515
2781,0.48649621
2782,0.365224123
2784,0.282350123
2785,0.272487581
2788,0.142312586
2790,0.478793442
2791,0.667896688
2792,0.26609233
2793,0.351630181
2794,0.243214086
2795,0.120242305
2796,0.239244014
2798,0.550565362
2803,0.270323813
2804,0.489063859
2805,0.118630238
2808,0.20634827
2811,0.114226677
2812,0.423490405
2813,0.301675171
2814,0.39669317
2817,0.293093443
2818,0.219257578
2819,0.901555181
2820,0.347295731
2821,0.352496147
2822,0.162034154
2824,0.101606734
2825,0.209389701
2826,0.430265665
2828,0.245065555
2830,0.215227157
2831,0.402223408
2834,0.318386436
2836,0.303860575
2838,0.165046737
2839,0.110592589
2841,0.232369959
2842,0.264053166
2845,0.494534373
2846,0.622106314
2851,0.441387832
2855,0.272686899
2856,0.175416917
2857,0.138185486
2860,0.507699251
2861,0.428799212
2865,0.231296644
2866,0.343244076
2868,0.493908405
2870,0.226018101
2871,0.515577495
2872,0.32925725
2873,0.27839756
2874,0.585813582
2875,0.236632183
2876,0.257325053
2879,0.368897736
2880,0.276509255
2881,0.217955619
2882,0.205492973
2883,0.214283168
2888,0.324218094
2889,0.206372947
2890,0.606910169
2892,0.195777595
2893,0.182122558
2894,0.127208576
2895,0.158070579
2896,0.3294034
2897,0.407647491
2899,0.260866702
2900,0.272433698
2901,0.591309607
2902,0.308844805
2903,0.254549116
2904,0.7205742
2906,0.341583431
2909,0.191253155
2911,0.482345343
2912,0.374014556
2914,0.135196984
2915,0.632140458
2916,0.23777549
2917,0.156671867
2919,0.187166959
2921,0.208117545
2924,0.479059517
2932,0.242016152
2933,0.291228235
2934,0.250385344
2935,0.737289667
2939,0.238498956
2943,0.25841403
2944,0.167731106
2946,0.427044451
2949,0.39511764
2950,0.315505177
2953,0.386260569
2956,0.462071836
2959,0.470280886
2960,0.440039814
2961,0.282319874
2965,0.332140326
2968,0.406314135
2969,0.133751437
2970,0.230160832
2971,0.732037127
2972,0.852484226
2974,0.177269876
2976,0.176445276
2977,0.44703126
2978,0.195524186
2979,0.47595048
2981,0.126406699
2983,0.134509429
2985,0.737200618
2987,0.754607797
2989,0.212028801
2991,0.284548432
2993,0.504042566
2996,0.558871925
2997,0.373503447
2999,0.134211808
3000,0.609640062
3010,0.215796739
3011,0.760496378
3012,0.540310979
3013,0.331448019
3015,0.380347848
3018,0.121553473
3024,0.443368614
3025,0.313222051
3026,0.154121652
3027,0.637252986
3028,0.588724256
3029,0.270825148
3031,0.472707093
3033,0.255250275
3034,0.256797433
3035,0.8513363
3036,0.410521686
3037,0.299205065
3039,0.429472148
3041,0.152445465
3043,0.255766869
3046,0.242703855
3047,0.188891798
3050,0.10425368
3055,0.099529222
3057,0.426266074
3066,0.155185834
3067,0.616908371
3069,0.38609302
3070,0.388227999
3071,0.232507318
3072,0.228548199
3074,0.341295034
3075,0.269951075
3076,0.409222841
3078,0.390794873
3080,0.234438807
3081,0.257293999
3082,0.482505202
3084,0.231212839
3087,0.132230267
3088,0.467950225
3091,0.834381104
3095,0.201340422
3098,0.314525306
3099,0.205579907
3101,0.541398346
3103,0.149744093
3104,0.22462827
3106,0.77644372
3111,0.501372695
3113,0.369739652
3115,0.326349229
3118,0.382021129
3120,0.095934786
3126,0.523751616
3128,0.219269097
3129,0.22532323
3132,0.485296011
3133,0.327845722
3143,0.381405771
3144,0.571346462
3145,0.225508705
3152,0.351850599
3158,0.198607922
3160,0.579546452
3162,0.128419757
3164,0.246616989
3166,0.425997019
3170,0.91107285
3171,0.221989468
3172,0.31784457
3174,0.489579439
3176,0.168914065
3177,0.354695082
3179,0.264903009
3181,0.709848523
3182,0.66319859
3187,0.388261497
3190,0.449838281
3191,0.094398066
3193,0.380805016
3194,0.207371712
3195,0.371565461
3196,0.298292637
3198,0.216631845
3200,0.249336556
3201,0.63218987
3202,0.171751156
