id,is_delayed
602,0.468562156
603,0.40341711
604,0.503180206
605,0.380467385
609,0.201396346
610,0.321010321
611,0.477058858
612,0.277334273
617,0.479269385
622,0.302987903
624,0.199927598
628,0.170992017
630,0.453305304
632,0.301497489
633,0.258260489
634,0.464464307
635,0.1995029
639,0.341204226
644,0.350013435
645,0.687296093
647,0.429443866
648,0.189776093
651,0.309681118
654,0.352534384
655,0.157266021
657,0.614371419
658,0.1598939
663,0.117182128
665,0.350077301
666,0.596660197
668,0.455645382
670,0.321933597
671,0.570344448
675,0.451902747
677,0.250844419
680,0.282488823
681,0.171272963
683,0.242156833
686,0.470742792
688,0.190467328
689,0.659533858
692,0.208705813
693,0.481746674
696,0.239090383
697,0.499793172
701,0.351769596
702,0.385087043
705,0.196289897
706,0.293091297
711,0.672665298
712,0.189859495
713,0.665830731
716,0.305851221
717,0.454589069
718,0.685836852
721,0.422853738
722,0.482771069
727,0.50273329
728,0.606825531
733,0.360220343
734,0.41405046
735,0.486867815
737,0.387316436
739,0.052746706
741,0.521820009
743,0.573510408
744,0.22621727
745,0.287148744
746,0.598317742
748,0.418865561
750,0.390152633
751,0.300943494
752,0.422101945
753,0.346628159
757,0.327271402
758,0.283842087
759,0.258395791
760,0.777821541
764,0.33622241
765,0.357659131
766,0.459206074
768,0.20182246
769,0.401188225
770,0.524008393
771,0.610793173
773,0.345481694
776,0.153234452
777,0.493006378
779,0.282061487
781,0.335275948
782,0.728493273
783,0.456844836
784,0.46003142
785,0.49591592
794,0.693711281
796,0.342731893
797,0.456990808
800,0.715012491
801,0.137655139
802,0.560792029
803,0.621061802
805,0.564984739
806,0.032534294
808,0.453472793
809,0.234934956
813,0.258527488
814,0.616621733
815,0.12141142
816,0.179183006
817,0.474104404
818,0.308689952
819,0.235530108
821,0.254847884
822,0.204951346
823,0.639534533
824,0.374175787
826,0.362756133
832,0.559213042
833,0.153596818
836,0.524666548
838,0.323275149
841,0.194306791
843,0.513055921
847,0.162473679
849,0.562544942
853,0.408382148
854,0.339651287
856,0.495507807
858,0.310501158
859,0.450467259
861,0.237559795
864,0.367325813
865,0.314606369
866,0.412598789
867,0.305093437
869,0.386770487
870,0.50243032
872,0.398219019
877,0.419530541
880,0.272036821
883,0.177128911
885,0.258326352
887,0.386701018
888,0.450644135
890,0.390111327
891,0.372238576
894,0.36782068
895,0.727260828
897,0.586167157
898,0.265148789
902,0.401675791
903,0.389739841
909,-0.002320431
910,0.327785283
915,0.141740352
918,0.310440242
919,0.059302561
920,0.250557601
922,0.3268857
924,0.52322948
925,0.242047161
927,0.420232981
928,0.49480778
929,0.433454573
930,0.379804611
935,0.47401017
936,0.492601424
937,0.55936408
939,0.712223232
941,0.185963631
943,0.387330502
944,0.364508569
949,0.409113675
955,0.732074678
960,0.707343638
962,0.143158406
963,0.300577313
965,0.547285974
968,0.728295505
970,0.386124671
973,0.56200999
975,0.295409203
980,0.727408409
982,0.506622195
989,0.305771142
992,0.490650028
993,0.522079885
994,0.422430933
995,0.313713342
998,0.243155897
1008,0.354584605
1010,0.17387484
1011,0.407503515
1012,0.288407683
1013,0.398016632
1014,0.308019161
1015,0.359118104
1018,0.168027043
1019,0.311457902
1020,0.596185625
1022,0.25628221
1024,0.272055805
1026,0.223322809
1028,0.7185238
1030,0.086836196
1033,0.361258119
1034,0.202249497
1036,0.422346205
1037,0.322784156
1040,0.212437987
1042,0.243568808
1043,0.653322399
1048,0.257694721
1050,0.503070116
1052,0.302607477
1057,0.219314128
1058,0.267986566
1061,0.364013344
1066,0.314765364
1069,0.519938827
1070,0.503686368
1071,0.145590663
1072,0.233882278
1075,0.230614662
1076,0.543426514
1077,0.494110972
1078,0.38041085
1080,0.610195994
1083,0.318244934
1086,0.444403142
1087,0.574493766
1088,0.425516248
1091,0.961476982
1092,0.114723347
1093,0.136852086
1095,0.487009436
1097,0.497814208
1098,0.364162177
1099,0.591352642
1100,0.425096482
1101,0.338676572
1103,0.263111442
1104,0.299030542
1106,0.491811723
1107,0.750984967
1109,0.416431904
1110,0.418225676
1111,0.406003147
1112,0.089548849
1114,0.382100612
1115,0.234705135
1120,0.486145884
1121,0.181840837
1122,0.310745031
1126,0.47418502
1127,0.477465123
1128,0.683159947
1129,0.341869652
1130,0.205327928
1132,0.645436764
1135,0.062356047
1136,0.515033841
1137,0.519541621
1138,0.564901412
1139,0.291366547
1141,0.317335963
1143,0.092133038
1144,0.347311914
1145,0.029699974
1147,0.25422284
1149,0.464265674
1150,0.24263081
1151,0.575890362
1153,0.394578874
1154,0.653402746
1155,0.192746252
1157,0.583331466
1159,0.481685936
1162,0.154469788
1164,0.386209399
1166,0.361863703
1168,0.419581205
1171,0.533770919
1172,0.644501925
1175,0.586465657
1177,0.58921361
1178,0.765401304
1180,0.091053106
1182,0.548744798
1183,0.508945227
1186,0.711941004
1188,0.01675085
1189,0.495736331
1192,0.238806993
1195,0.405369848
1197,0.46720323
1198,0.446533591
1200,0.428625703
1201,0.0731804
1203,0.239345729
1204,0.444439322
1208,0.314579785
1211,0.374710888
1212,0.134350717
1215,0.221164852
1216,0.735411227
1218,0.211239219
1219,0.432886273
1220,0.765898705
1226,0.126534998
1227,0.472321928
1229,0.255668819
1231,0.361496091
1232,0.224113196
1233,0.324386925
1235,0.468911022
1240,0.435989976
1241,0.225362778
1243,0.696153641
1245,0.424767226
1246,0.577809274
1247,0.34611088
1250,0.33749038
1254,0.606012106
1258,0.433596969
1259,0.311326921
1260,0.228099555
1261,0.552732289
1263,0.335821629
1265,0.260770321
1266,0.699221313
1268,0.309936106
1270,0.520148039
1274,0.49603948
1275,0.343761206
1277,0.068637714
1278,0.321814358
1279,0.30270347
1281,0.411106795
1283,0.284020185
1284,0.471048236
1287,0.456383944
1289,0.228857636
1290,0.210002273
1293,0.447692364
1297,0.783472121
1298,0.222689033
1302,0.470546305
1303,0.240177393
1304,0.248582035
1306,0.137588352
1308,0.279217362
1309,0.471536279
1310,0.546391249
1312,0.283973783
1314,0.54048568
1315,0.529673338
1318,0.348626733
1324,0.339753002
1325,0.389629781
1328,0.386737257
1330,0.516862631
1334,0.379555315
1335,0.30182445
1339,0.330016047
1344,0.287976682
1346,0.233929902
1347,0.595117092
1348,0.241213679
1349,0.484627247
1351,0.461013913
1352,0.122559294
1353,0.534061611
1355,0.607627273
1358,0.438432902
1365,0.59281224
1368,0.757563174
1370,0.694111288
1372,0.278384477
1373,0.570806503
1374,0.403744102
1377,0.415782869
1378,-0.005080529
1380,0.428421497
1382,0.392888635
1384,0.385996014
1388,0.245747119
1390,0.263606191
1391,0.695128262
1392,0.202945873
1394,0.557293892
1398,0.235994518
1399,0.40125221
1400,0.307679951
1401,0.132896751
1402,0.658778012
1405,0.235004008
1407,0.282736868
1409,0.502881527
1410,0.292388737
1411,0.111313902
1412,0.186283886
1413,0.548834145
1415,0.686753094
1416,0.436674803
1417,0.472732872
1418,0.461072862
1419,0.309053749
1421,0.256997526
1428,0.312935442
1430,0.210780472
1431,0.517160058
1432,0.350045413
1433,0.264785618
1434,0.466859728
1435,0.448915452
1439,0.438075215
1440,0.482158393
1441,0.449069649
1442,0.284463912
1445,0.446862191
1446,0.311803699
1448,0.614921868
1449,0.190010965
1451,0.482266456
1452,0.329696745
1458,0.530413389
1460,0.271248221
1461,0.300752372
1462,0.329913229
1465,0.506341398
1466,0.320317477
1467,0.394082725
1468,0.565956116
1469,0.608020008
1470,0.368273169
1474,0.590046048
1475,0.169627458
1479,0.543657362
1482,0.5427109
1493,0.362876356
1496,0.495819867
1497,0.295001268
1498,0.315045267
1499,0.385331362
1500,0.251743048
1501,0.259152859
1502,0.367969006
1503,0.309093833
1504,0.086398847
1505,0.226591676
1506,0.060521893
1507,0.175022781
1511,0.2246207
1513,0.146196663
1515,0.365094155
1517,0.448343724
1518,0.504371822
1519,0.176247388
1522,0.306903183
1523,0.576406837
1529,0.050937943
1531,0.418304503
1532,0.852766335
1533,0.098547719
1535,0.519263625
1538,0.286335915
1539,0.579128623
1541,0.313866436
1543,0.208284348
1545,0.470119923
1546,0.366021246
1548,0.567035973
1550,0.29614234
1555,0.106069587
1556,0.281402051
1561,0.282206684
1562,0.535873115
1563,0.443923831
1564,0.126939803
1565,0.638413846
1568,0.553505123
1569,0.671667397
1572,0.134135932
1576,0.20437929
1577,0.360921532
1584,0.710362971
1586,0.829558313
1588,0.373057634
1591,0.41098541
1592,0.26569581
1596,0.213370681
1597,0.381569564
1598,0.125239164
1600,0.378905684
1604,0.28439486
1606,0.442818552
1609,0.335319489
1610,0.264963627
1611,0.429582626
1612,0.196208477
1613,0.505480707
1614,0.398354322
1615,0.271218628
1616,0.420957029
1618,0.133781612
1619,0.507437646
1620,0.292754829
1622,0.392601103
1624,-0.019308947
1625,0.166582286
1626,0.213762015
1628,0.377053738
1629,0.870878756
1633,0.596776426
1634,0.307605743
1635,0.168706387
1639,0.052014254
1641,0.374821663
1642,0.409607619
1644,0.404956341
1645,0.503127098
1649,0.332750678
1650,0.565143287
1651,0.197862446
1654,0.423741937
1655,0.478049308
1659,0.509578824
1660,0.71885246
1664,0.380729854
1665,0.391703874
1666,0.399327427
1667,0.327791184
1669,0.3671453
1678,0.235154942
1680,0.332852036
1681,0.2554456
1682,0.317920953
1683,0.279669344
1684,0.249046415
1685,0.302994817
1692,0.126590222
1693,0.06923645
1694,0.276155353
1698,0.657129884
1699,0.593549192
1701,0.16649285
1702,0.271101594
1703,0.420671076
1704,0.245939195
1706,0.414840907
1712,0.692596614
1713,0.548553467
1714,0.69189471
1715,0.101383038
1718,0.501549184
1719,0.196596146
1721,0.252875239
1722,0.541299462
1723,0.671188295
1726,0.383165032
1729,0.268106997
1735,0.537070692
1736,0.750804484
1737,0.387595057
1742,0.445836186
1744,0.289101899
1747,0.32392773
1753,0.262586087
1754,0.633896768
1755,0.108496942
1765,0.15555346
1766,0.539116502
1767,0.645883501
1768,0.153952956
1770,0.422961622
1771,0.261616379
1776,0.439140141
1778,0.228621364
1780,0.219540089
1782,0.635108352
1783,0.386963695
1784,0.230028838
1785,0.11580538
1794,0.158069611
1795,0.175458342
1796,0.265215367
1797,0.221257269
1799,0.409579843
1801,0.488458544
1802,0.273937643
1804,0.359312505
1806,0.103736453
1810,0.285556227
1812,0.274921417
1813,0.458830416
1814,0.265822113
1815,0.395326495
1820,0.395976871
1821,0.123891734
1822,0.153986275
1823,0.267582774
1825,0.898538589
1826,0.724319518
1827,0.462537318
1828,0.387318492
1829,0.312072814
1831,0.606267214
1833,0.572593927
1835,0.452218592
1837,0.154920578
1839,0.150520712
1843,0.438447386
1847,0.573173106
1849,0.267420173
1851,0.268137991
1852,0.636305749
1853,0.383878618
1857,0.241900712
1858,0.459563524
1860,0.487443268
1862,0.53476423
1863,0.251070857
1864,0.410730511
1865,0.230007291
1866,0.353717566
1867,0.360783011
1869,0.266411871
1871,0.255443484
1872,0.423944324
1873,0.569692791
1874,0.476315886
1876,0.198878556
1878,0.175758719
1881,0.17310378
1882,0.334798574
1883,0.494680554
1887,0.457891703
1888,0.441055626
1890,0.270642847
1891,0.486100525
1892,0.546253145
1894,0.414622635
1897,0.350963086
1900,0.309314817
1902,0.467682511
1903,0.43907088
1904,0.46504429
1905,0.508405387
1906,0.329735965
1907,0.170253843
1908,0.192408115
1911,0.435476661
1914,0.500851393
1915,0.422756076
1926,0.164111972
1928,0.492577642
1933,0.282738745
1934,0.56900245
1935,0.742229044
1937,0.080922872
1939,0.423611701
1940,0.166877568
1942,0.323810577
1943,0.117739238
1944,0.479816228
1953,0.290739387
1954,0.202778175
1957,0.078294091
1960,0.439917058
1965,0.193943441
1967,0.59688133
1968,0.371289283
1969,0.255734295
1971,0.525621712
1972,0.36018616
1973,0.140984714
1975,0.459725589
1979,0.274739921
1981,0.142912209
1983,0.408213884
1984,0.178456247
1985,0.465719789
1987,0.399588436
1988,0.496924937
1989,0.600425601
1990,0.501712441
1992,0.331721961
1994,0.297855288
2000,0.528593898
2005,0.319130242
2006,0.573624134
2017,0.223738357
2019,0.842097461
2020,0.423118442
2022,0.228626758
2023,0.485161424
2024,0.363496929
2025,0.454689354
2026,0.257537514
2027,0.155248463
2029,0.618714273
2030,0.634751439
2031,0.262292176
2033,0.306440085
2034,0.439994752
2036,0.089104943
2037,0.381559163
2039,0.712943017
2040,0.181339025
2041,0.237187594
2045,0.492183954
2046,0.272889733
2047,0.399492621
2049,0.276207507
2050,0.562170744
2056,0.833300889
2058,0.457001537
2060,0.21404174
2061,0.300771534
2062,0.080034949
2063,0.653961718
2065,0.168681115
2066,0.437508821
2068,0.41931352
2072,0.203790516
2073,0.354892582
2075,0.472329021
2078,0.223867416
2079,0.334259599
2080,0.082686678
2083,0.294932306
2084,0.103064291
2085,0.259669334
2092,0.320694149
2096,0.453976333
2100,0.415178925
2102,0.49909392
2105,0.533617854
2106,0.458520442
2107,0.262783587
2108,0.661627054
2110,0.467638075
2111,0.486068457
2112,0.379381061
2113,0.464004666
2114,0.440275341
2119,0.509630561
2120,0.530965328
2121,0.318091959
2128,0.303840458
2131,0.169207022
2132,0.392292291
2133,0.195835829
2134,0.289765269
2135,0.700181305
2136,0.162253201
2137,0.71439147
2138,0.416070253
2140,0.170653433
2142,0.317251086
2145,0.264884889
2146,0.327189058
2147,0.322484106
2149,0.349973619
2150,0.553728282
2151,0.194668233
2152,0.316739887
2153,0.430511713
2155,0.170598716
2156,0.330366462
2158,0.196611792
2159,0.362241298
2161,0.148250669
2164,0.254284561
2165,0.288295805
2166,0.16438815
2167,0.588118196
2172,0.388611764
2177,0.404225111
2178,0.266697049
2179,0.481266022
2180,0.242258072
2182,0.685785532
2184,0.368471771
2189,0.738276362
2190,0.753252566
2191,0.50635922
2194,0.239243925
2197,0.47801888
2200,0.241658062
2201,0.074197792
2203,0.471708924
2206,0.062816046
2207,0.362260222
2208,0.760253191
2209,0.488793314
2210,0.371788859
2211,0.332736075
2213,0.388015002
2215,0.174255282
2216,0.061604641
2221,0.356060654
2223,0.219710544
2225,0.364120156
2227,0.437344223
2228,0.427561611
2229,0.608880997
2230,0.268437982
2232,0.495515436
2233,0.255500853
2234,0.338876694
2237,0.494183868
2242,0.710302889
2243,0.670814216
2244,0.956321657
2246,0.536237538
2248,0.365680784
2250,0.429985195
2252,0.214922994
2253,0.18906644
2255,0.243059248
2256,0.509878337
2258,0.50046736
2259,0.176609129
2260,0.25648278
2261,0.346735448
2262,0.352338433
2269,0.569592774
2271,0.446645558
2277,0.208111346
2279,0.494638354
2280,0.075669639
2282,0.570303977
2283,0.553973496
2285,0.698911726
2286,0.501839757
2287,0.340461224
2290,0.167122394
2293,0.448716521
2296,0.269386113
2299,0.402881622
2300,0.148985445
2302,0.21748051
2303,0.518257141
2304,0.373279721
2307,0.231130883
2308,0.189786971
2310,0.472662032
2318,0.410760045
2320,0.402648449
2321,0.132112443
2323,0.261266679
2326,0.453690499
2327,0.078492783
2331,0.168682724
2333,0.435690373
2335,0.536608398
2336,0.231936425
2338,0.614932239
2339,0.191789106
2342,0.444282621
2343,0.169993907
2344,0.584958076
2347,0.358175486
2348,0.451487929
2349,0.307092428
2350,0.158551663
2352,-0.027621605
2355,0.112791099
2360,0.497761726
2366,0.13378039
2368,0.482233167
2370,0.491749257
2371,0.6178177
2373,0.39517054
2376,0.158226907
2379,0.11321827
2382,0.628412962
2391,0.127540886
2392,0.270661741
2399,0.689352095
2402,0.670761049
2403,0.641007662
2404,0.568744719
2406,0.362003595
2407,0.556275904
2409,0.53899765
2410,0.36326322
2412,0.18477276
2415,0.425628126
2416,0.351400614
2417,0.386030763
2418,0.419504553
2419,0.107031129
2420,0.47254464
2421,0.179960459
2422,0.315888107
2423,0.38565889
2424,0.466176301
2425,0.533810198
2426,0.354429334
2427,0.287484735
2433,0.08758495
2435,0.285097927
2436,0.243744612
2437,0.209545493
2438,0.356759012
2440,0.187523007
2442,0.231521636
2443,0.335328549
2444,0.390545398
2445,0.501561701
2448,0.11295981
2452,0.476238996
2454,0.256062597
2455,0.225894749
2459,0.392426044
2463,0.493170977
2464,0.453199148
2465,0.531216443
2466,0.44243595
2467,0.446744442
2468,0.491128057
2469,0.264208555
2470,0.13496092
2473,0.520175576
2474,0.253511131
2476,0.124815948
2477,0.456159025
2478,0.456232131
2483,0.380263478
2484,0.524640441
2485,0.242651969
2488,0.5805583
2493,0.424128205
2496,0.581053436
2497,0.405394524
2498,0.338799626
2499,0.177275985
2500,0.403863519
2503,0.05187016
2504,0.544059396
2506,0.420663655
2507,0.499652058
2508,0.507405758
2510,0.591971219
2511,0.176589623
2514,0.613050044
2515,0.179732859
2516,0.086303405
2521,0.765129864
2524,0.217436045
2525,0.589675844
2527,0.310044974
2528,0.377570003
2530,0.442768961
2534,0.261780977
2535,0.181943893
2536,0.439928204
2537,0.306059331
2540,0.332398742
2541,0.426536769
2542,0.406255096
2543,0.20680663
2547,0.557859421
2549,0.12895751
2550,0.569513679
2551,0.329311967
2552,0.142901182
2555,0.663600504
2557,0.369009256
2559,0.245558202
2563,0.155387342
2564,0.325726002
2570,0.247398376
2571,0.297014207
2572,0.411454022
2578,0.341650158
2579,0.359445363
2580,0.327355802
2584,0.452027947
2585,0.289857179
2587,0.370648146
2588,0.176264495
2589,0.482551455
2590,0.627899349
2593,0.316590011
2597,0.599304259
2600,0.255477935
2602,0.205495864
2603,0.319124252
2604,0.400338203
2608,0.249627084
2611,0.240562171
2614,0.316721469
2618,0.396548122
2620,0.471920341
2621,0.027264006
2622,0.504063606
2623,0.516936421
2624,0.430896401
2627,0.273770988
2630,0.468211949
2633,0.224245578
2635,0.411754757
2636,0.004656203
2640,0.715726435
2641,0.324142694
2642,0.394943118
2643,0.138750911
2644,0.291299284
2647,0.604641497
2648,0.174946398
2649,0.642624736
2650,0.508070529
2651,0.331948817
2652,0.345770091
2655,0.552274346
2657,0.642030835
2659,0.293134987
2662,0.234696686
2664,0.51932013
2672,0.285261691
2675,0.523468256
2676,0.271270305
2677,0.396526426
2681,0.242628634
2682,0.280905455
2684,0.241886854
2685,0.297093928
2687,0.178117007
2688,0.531653523
2692,0.157673955
2695,0.424773365
2696,0.50453794
2697,0.624655187
2701,0.16401124
2702,0.589406967
2703,0.173914909
2704,0.410145909
2705,0.334720522
2707,0.299156845
2708,0.487615526
2709,0.529943228
2713,0.227094203
2717,0.161456466
2718,0.149915725
2721,0.133811742
2722,0.532773972
2723,0.343112141
2727,0.206469804
2731,0.381499946
2732,0.158457011
2733,0.665312946
2736,0.366024375
2737,0.263963759
2738,0.611701667
2740,0.20267117
2742,0.422046632
2743,0.217785865
2747,0.497367054
2748,0.806491196
2754,0.239998013
2756,0.263486564
2761,0.353072137
2762,0.127740353
2763,0.289292037
2764,0.718202651
2766,0.050815724
2767,0.361766189
2768,0.211446375
2771,0.173647285
2772,0.323279619
2774,0.509287059
2776,0.191961437
2777,0.436524302
2778,0.051601499
2779,0.108679585
2780,0.29140535
2781,0.526311219
2782,0.418195158
2784,0.284099936
2785,0.433068097
2788,0.115257137
2790,0.457110584
2791,0.703664243
2792,0.331816137
2793,0.477674723
2794,0.220176935
2795,0.228066266
2796,0.280866951
2798,0.456185371
2803,0.292802781
2804,0.532636106
2805,0.109019615
2808,0.273715347
2811,0.264243871
2812,0.35091421
2813,0.452126354
2814,0.454843342
2817,0.423682511
2818,0.196078837
2819,0.847996414
2820,0.237559915
2821,0.204675436
2822,0.176617771
2824,0.35877493
2825,0.090537362
2826,0.284962982
2828,0.207336843
2830,0.271422654
2831,0.499274075
2834,0.425646931
2836,0.411623448
2838,0.193998903
2839,0.14930734
2841,0.193881571
2842,0.318476915
2845,0.478532344
2846,0.773523927
2851,0.328102857
2855,0.238039315
2856,0.377040058
2857,0.227861404
2860,0.480586231
2861,0.471874297
2865,0.171976835
2866,0.28642121
2868,0.228755206
2870,0.324774265
2871,0.679472983
2872,0.403457254
2873,0.354510009
2874,0.406975955
2875,0.152170777
2876,0.331651926
2879,0.427914351
2880,0.292022496
2881,0.150347799
2882,0.386041075
2883,0.300837517
2888,0.272543579
2889,0.296068668
2890,0.669177234
2892,0.189850569
2893,0.245879889
2894,0.160680622
2895,0.332929134
2896,0.591071784
2897,0.484838486
2899,0.298220724
2900,0.163523197
2901,0.627499163
2902,0.215428978
2903,0.387627721
2904,0.845381558
2906,0.271468848
2909,0.249107957
2911,0.446266323
2912,0.363629699
2914,0.105344899
2915,0.616636634
2916,0.211180314
2917,0.223453462
2919,0.239772603
2921,0.307198554
2924,0.563410699
2932,0.209461391
2933,0.340201676
2934,0.266327828
2935,0.547693849
2939,0.133980006
2943,0.237927139
2944,0.196106404
2946,0.337269187
2949,0.481377155
2950,0.416858524
2953,0.449972779
2956,0.616031528
2959,0.516276121
2960,0.234386235
2961,0.192571968
2965,0.427319348
2968,0.457177222
2969,0.187818199
2970,0.425715715
2971,0.726661921
2972,0.700479686
2974,0.239535481
2976,0.2491211
2977,0.635799408
2978,0.224262446
2979,0.177172154
2981,0.181592852
2983,0.244471014
2985,0.61162436
2987,0.792120874
2989,0.27129522
2991,0.248399824
2993,0.62378782
2996,0.611149788
2997,0.371798277
2999,0.234869406
3000,0.553802252
3010,0.242658198
3011,0.537985265
3012,0.706811726
3013,0.464712828
3015,0.430337459
3018,0.071956791
3024,0.467530876
3025,0.50521338
3026,0.128261
3027,0.522812724
3028,0.503055871
3029,0.460398585
3031,0.545186162
3033,0.194388434
3034,0.247915983
3035,0.645186782
3036,0.449504703
3037,0.414447993
3039,0.591129243
3041,0.258628458
3043,0.187512681
3046,0.499149919
3047,0.223620176
3050,0.113159679
3055,0.160702884
3057,0.326965749
3066,0.228559375
3067,0.663349748
3069,0.427093327
3070,0.511749685
3071,0.506311119
3072,0.278080136
3074,0.390993148
3075,0.117916517
3076,0.627856612
3078,0.436473042
3080,0.44899711
3081,0.183813289
3082,0.331120372
3084,0.374985367
3087,0.20479393
3088,0.377225995
3091,0.684360623
3095,0.230241835
3098,0.205837846
3099,0.0907005
3101,0.682209373
3103,0.307664037
3104,0.369420886
3106,0.726065814
3111,0.474691927
3113,0.486332655
3115,0.313898116
3118,0.553995669
3120,0.147857845
3126,0.65156287
3128,0.043243773
3129,0.185254365
3132,0.510696769
3133,0.379073888
3143,0.577930629
3144,0.446205437
3145,0.183022469
3152,0.492632657
3158,0.188033789
3160,0.446568817
3162,0.212353498
3164,0.206428766
3166,0.307750881
3170,0.761608422
3171,0.472787291
3172,0.280300677
3174,0.288564891
3176,0.240027189
3177,0.367171526
3179,0.412339896
3181,0.624282479
3182,0.779601038
3187,0.413204312
3190,0.22971499
3191,0.145898253
3193,0.270644635
3194,0.326788157
3195,0.526199222
3196,0.310948104
3198,0.121261351
3200,0.394988447
3201,0.515643954
